WaveLength,0.00 0.00,0.00 49.40,-34.93 34.93,-49.40 0.00,-34.93 -34.93,0.00 -49.40,34.93 -34.93,49.40 0.00,34.93 34.93,0.00 98.80,-37.81 91.28,-69.86 69.86,-91.28 37.81,-98.80 0.00,-91.28 -37.81,-69.86 -69.86,-37.81 -91.28,0.00 -98.80,37.81 -91.28,69.86 -69.86,91.28 -37.81,98.80 0.00,91.28 37.81,69.86 69.86,37.81 91.28,0.00 148.00,-38.31 142.96,-74.00 128.17,-104.65 104.65,-128.17 74.00,-142.96 38.31,-148.00 0.00,-142.96 -38.31,-128.17 -74.00,-104.65 -104.65,-74.00 -128.17,-38.31 -142.96,0.00 -148.00,38.31 -142.96,74.00 -128.17,104.65 -104.65,128.17 -74.00,142.96 -38.31,148.00 0.00,142.96 38.31,128.17 74.00,104.65 104.65,74.00 128.17,38.31 142.96
571.14838279046,38.9926892862448,39.0012767711144,39.0038782644001,39.0004296010594,39.0083424307082,39.0072580034742,39.0314416629232,39.0314592213625,38.9747509960945,38.8969962426658,38.9562915849833,38.919443489337,38.9214799303622,38.8889964797338,38.8971713201592,38.8576016523417,38.9324407332899,38.9191055421827,38.9368284140789,38.900550327045,38.9119956837589,38.9200481079283,38.9177366175422,38.9452174336704,38.9135723809177,38.5341402526202,37.9209597467472,37.3355448078589,38.2971252027448,38.5785728900145,38.5173591438785,38.4062279516738,38.5110506937394,38.5038216998266,38.4901010678876,38.3833841827821,38.4992222335641,38.1759888260231,38.685178679622,38.6357716814614,38.5458464936671,38.817706033994,38.5604868808693,38.7760374708952,38.8337284125821,38.6901089682833,38.8381619114638,38.7806459557466,38.7183465292082
571.60082283542,38.9818032576852,38.9876672799495,38.9912686920456,38.9873214026083,38.9921503125691,38.9922944433776,39.0152623683261,39.0173802283132,38.9603285273502,38.884781320265,38.9422806868177,38.9031458994754,38.9087098779675,38.8755008249184,38.8843976471213,38.8438560254068,38.92217441791,38.9038500697622,38.9210847163618,38.8867381293115,38.8997012308653,38.9084564560565,38.9033166210738,38.9322752722038,38.8967812693447,38.5192854237794,37.9085330299329,37.3220636297326,38.2822502243151,38.5667475906449,38.5034416064022,38.3911542892633,38.4955578243173,38.4885348011621,38.4742297022811,38.3723977316864,38.4844036706895,38.1628885042523,38.6691823937307,38.6198378410617,38.5318116987632,38.8025066996524,38.5461006939577,38.7591299563804,38.8173215139917,38.6732466601208,38.82186907397,38.7657421384595,38.700938398769
572.05323421914,38.9653174239924,38.9702441821096,38.974565426002,38.9722994406405,38.9744095092553,38.9750736892668,38.9991124914157,38.9996796878335,38.9418020405538,38.8646815649245,38.9264169133571,38.8879336066665,38.8923919813077,38.8582809854656,38.8687099864719,38.828708025339,38.9064622152978,38.8862882346876,38.9025625798574,38.8715461374239,38.8843645062859,38.8908945473034,38.8877008995148,38.9143078812612,38.8784712191301,38.5017348891792,37.8926376468919,37.3064573519884,38.2668096670201,38.548576754756,38.4839164897722,38.3730145120394,38.4745725877059,38.4691432513749,38.4569410913882,38.3565441311117,38.4653873323364,38.1476994324564,38.6511129969294,38.6007286128073,38.5116298612562,38.7847056457565,38.5272881664136,38.7429895010119,38.8001995769501,38.6524394713167,38.8052671808,38.7504401825743,38.6857794250738
572.50561693838,38.9532143968081,38.9555976355401,38.9639059815454,38.9596937427025,38.9619583315746,38.9632944297242,38.9828715581313,38.9892422987473,38.9279949428248,38.851002016142,38.9114692569731,38.875501763203,38.8797122294727,38.8455426595104,38.854580278706,38.8160073696285,38.8943472971929,38.8740488721749,38.8874589933394,38.8565529979264,38.8686824490237,38.8757084930691,38.8757669176445,38.9015644977828,38.8634185678252,38.487292434551,37.8810051979899,37.2981308397589,38.2534894108135,38.5378896220496,38.4731924729158,38.3596901796501,38.4623754715907,38.4558693120097,38.4436852769123,38.3444710349932,38.4511114441869,38.1364887755261,38.6343399159043,38.5853135799597,38.4998199127395,38.7678869874043,38.515459143176,38.7289844500522,38.7859985916823,38.63797332519,38.7915138547098,38.7355010059158,38.6719703084222
572.9579709899,38.9380845908866,38.9432650014888,38.9510872762318,38.9453661458677,38.9490074928922,38.9502633363714,38.967492484027,38.9751926113135,38.9118398753065,38.83501570641,38.8983254390872,38.8614180774282,38.8643408132188,38.8310690048067,38.8414718871489,38.8024695405153,38.8813814240392,38.8581288992679,38.8739258447921,38.8395678437085,38.8529240338618,38.8582241872216,38.8612726423608,38.889452226528,38.8473535979651,38.4731191318033,37.8670752025865,37.2859942984725,38.238752967513,38.5203773021191,38.452867361944,38.3429219947275,38.4451258344604,38.441820456223,38.4298951322573,38.3280070393402,38.4338809559219,38.1209340674969,38.6159469430781,38.5686835133622,38.483379630655,38.7484527458332,38.4973649238036,38.7124114343913,38.7717016705874,38.6209831561187,38.7782853003705,38.7204308171041,38.6531211981953
573.41029637046,38.9235343167658,38.9286399137483,38.9376627187956,38.9306913422167,38.9354894828527,38.9362134122515,38.9520277641029,38.9587899624178,38.8976446482695,38.8225222707804,38.8801297707426,38.8465343106494,38.8504990694512,38.8180004107491,38.8221982004904,38.7835452423273,38.8680745836554,38.8422756031151,38.8580472253654,38.8258502039129,38.8378037957513,38.8428918229966,38.846176422129,38.8734244421534,38.8307085314409,38.456771011846,37.852235258654,37.269964438768,38.224679926868,38.5031887818675,38.4386719475826,38.3279043822825,38.4277566288266,38.4257678329576,38.4149079221251,38.3133080208421,38.4171458849802,38.1025433640837,38.6003018642032,38.5526760131025,38.4678869910575,38.7328884428773,38.478744104788,38.6950543609734,38.7536836184649,38.604275984161,38.762393738412,38.701487021296,38.6364251034818
573.86259307682,38.9092223516863,38.9135715482293,38.9240603886326,38.9184467370515,38.9195782645784,38.9239128646636,38.9410083231896,38.9465486131703,38.8839861859134,38.809016010868,38.8648724545101,38.8328519703303,38.8375227384999,38.8043991189408,38.8109106563834,38.7721831630436,38.8542159585458,38.8313715888658,38.8438957852001,38.8124204133949,38.8255848168324,38.8306746536617,38.8307270969506,38.8609039319018,38.8153645147271,38.4406176410185,37.8388693663185,37.2535376111507,38.2123100186087,38.4907081466473,38.4223080915557,38.3129884895123,38.4149268215736,38.4107411503139,38.4019770380461,38.2998319532706,38.401027636101,38.0876164690537,38.5861457446116,38.5362653493038,38.4550572044997,38.7157065876959,38.461479013765,38.6791516907073,38.7382420154082,38.5899776870822,38.7471674473347,38.6860486504992,38.6200613660065
574.31486110574,38.8990621093843,38.9054416338337,38.9132071995388,38.9063733225663,38.9084432443276,38.9074120532208,38.9279911294742,38.9326332444705,38.8695113363469,38.8011434895208,38.8521471822244,38.8225636395325,38.8281264498426,38.7951259195241,38.7978978897143,38.760919960133,38.8426027465735,38.8184777381747,38.8327428292876,38.8007703872079,38.813043830263,38.8193070322671,38.8176080787195,38.8463014212515,38.8013849375706,38.4287000095661,37.8260394294907,37.2406980470539,38.1995093549896,38.4754744091032,38.4068029024282,38.3005047561824,38.4026280568711,38.3971048397168,38.3878285423956,38.2861929676098,38.3906625418633,38.0744823403172,38.5699716327403,38.5251305726171,38.4431338489555,38.7044905729916,38.4470942877458,38.6652244398074,38.7271289285907,38.5769678837719,38.7356023132166,38.6740779608494,38.6033199510242
574.76710045399,38.885413284706,38.8889393018937,38.8999304020666,38.8921582721107,38.8945892102899,38.8922328170091,38.9151242322059,38.9223870211302,38.8569902957024,38.7901240830948,38.8367901154953,38.8080176367733,38.8148952279488,38.7812510514063,38.7820308334158,38.7486224000282,38.828382073921,38.8063859270989,38.8168346019431,38.7863893458039,38.7993380878908,38.8048958148485,38.8051544420105,38.8329680794358,38.787155223429,38.4128269990633,37.8122109518844,37.2299660901232,38.1847366713475,38.4628669282321,38.3899369729018,38.2866127348213,38.3877081183235,38.3800141531763,38.375121044568,38.2688941995999,38.3761852701545,38.0605231933002,38.5548372192327,38.5113905919997,38.4276061530363,38.6899446210994,38.4320810216906,38.6492663624113,38.7107762792363,38.564456976695,38.7205536431061,38.6592446102605,38.5877564455864
575.21931111832,38.8709282676283,38.87296764782,38.8823469068807,38.8768773757908,38.8784599464837,38.8777173226205,38.8990874805374,38.9057747824194,38.8405083636159,38.7755724671774,38.8197016610932,38.7910022370248,38.7971662772529,38.7657246783644,38.7658958837903,38.7344808096862,38.8142900583377,38.7924380942569,38.8015741860958,38.7712283467956,38.7834719320747,38.7911611474001,38.7890819660125,38.8193478664544,38.7695338308582,38.4005746139816,37.7975683129973,37.2172757511947,38.1711946161415,38.4458389761371,38.3736989370671,38.2709651669231,38.3724993494913,38.3636088782766,38.3600283268043,38.2533770899575,38.3591647992732,38.0454008546368,38.5396008080888,38.4954867551704,38.4131868825469,38.6705962312047,38.4165600303939,38.6336283925834,38.6948248972715,38.5486902993024,38.7036479209507,38.6411661138183,38.5724318878952
575.6714930955,38.8552285367236,38.8618944967137,38.8658451663796,38.8678846252712,38.8657752561649,38.8653773563635,38.8878159154117,38.889795775495,38.8283036192379,38.7628683447389,38.8048938265773,38.7760929756561,38.7825721114551,38.7521871707224,38.749670641163,38.72030517069,38.8012805332402,38.7781574845405,38.7876243363402,38.7577386442051,38.7684529660309,38.7747380624563,38.7773176372995,38.8066071031804,38.7556510187166,38.3863119638358,37.7822895018126,37.2069042391638,38.1614000292945,38.4326419815131,38.3599264758086,38.2571569890914,38.3576420509641,38.3495136505402,38.3457060096082,38.2387362919716,38.3439972022152,38.0319627657892,38.5254437426657,38.4829126376511,38.3993924171939,38.6574254017459,38.403295830917,38.6193937125476,38.6798784752194,38.5327118691768,38.6887647359952,38.6274912768227,38.5589089498758
576.12364638229,38.8428510881498,38.8439291060912,38.8480632673799,38.8513519444382,38.8505230627593,38.8480000488958,38.8698487545658,38.8734041923489,38.8148601523979,38.7481267709784,38.7873903211789,38.7616317846471,38.7654290653291,38.7348731053791,38.7336035841466,38.7056816623732,38.7830920382101,38.7655040427872,38.7717457201922,38.7410271644289,38.7497117826839,38.7576174948995,38.7611768663394,38.7883320050157,38.7391278941429,38.3706360575688,37.766347534584,37.190803963562,38.1454731373472,38.4188204834105,38.3409866585202,38.2391671724121,38.3392052999462,38.3338203477907,38.3287884308325,38.2200645931388,38.328899231165,38.017070558651,38.5060986822661,38.4647292258088,38.3803017522235,38.6384737923534,38.3862083968605,38.6018441263428,38.6622595930092,38.5158744353181,38.6732905885395,38.6126691298462,38.5414286596764
